Id,Product_id,Link,Description,Result Date
126. Innovative Activity in Canadian Food Processing Establishments:  the Importance of Engineering Practices Archived,Articles and reports: 11F0019M1999101,https://www150.statcan.gc.ca/n1/pub/11f0019m/11f0019m1999101-eng.pdf,"Description: This paper examines the factors contributing to innovative activity in the Canadian food processing sector. The study first focuses on the importance of research and development...Description: This paper examines the factors contributing to innovative activity in the Canadian food processing sector. The study first focuses on the importance of research and development activity and advanced business practices used by production and engineering departments. Second, it examines the extent to which larger firm size and less competition serve to stimulate competition-the so-called Schumpeterian hypothesis. Third, the effect of the nationality of a firm on innovation is investigated. Finally, industry effects are examined.The paper finds that business practices are significantly related to the probability that a firm is innovative. This is also the case for R&D. Size effects are significant, particularly for process innovations. Elsewhere, their effect is greatly diminished once business practices are included. Foreign ownership is significant only for process innovations and not for product innovations. Competition matters, more so for product than for process innovations. Establishments in the 'other' food products industry tend to lead when it comes to innovation, whereas fish product plants tend to lag.More",1999-11-25
127. Innovative biotech firms: Early results from the 2005 Biotechnology Use and Development Survey Archived,Articles and reports: 88-003-X20070019620,https://www150.statcan.gc.ca/n1/pub/88-003-x/88-003-x2007001-eng.htm,"Description: Preliminary data from the Biotechnology Use and Development Survey (BUDS) 2005 indicate that growth continued in the sector, but at a slower pace than has been reported in earlier...Description: Preliminary data from the Biotechnology Use and Development Survey (BUDS) 2005 indicate that growth continued in the sector, but at a slower pace than has been reported in earlier years. This article highlights some key biotechnology indicators for innovative biotech firms in Canada, by sector, size and province.More",2007-05-10
128. International surveys: Motives and methodologies Archived,Articles and reports: 11-522-X200800010937,https://www150.statcan.gc.ca/n1/pub/11-522-x/2008000/article/10937-eng.pdf,"Description: The context of the discussion is the increasing incidence of international surveys, of which one is the International Tobacco Control (ITC) Policy Evaluation Project, which began in...Description: The context of the discussion is the increasing incidence of international surveys, of which one is the International Tobacco Control (ITC) Policy Evaluation Project, which began in 2002. The ITC country surveys are longitudinal, and their aim is to evaluate the effects of policy measures being introduced in various countries under the WHO Framework Convention on Tobacco Control. The challenges of organization, data collection and analysis in international surveys are reviewed and illustrated. Analysis is an increasingly important part of the motivation for large scale cross-cultural surveys. The fundamental challenge for analysis is to discern the real response (or lack of response) to policy change, separating it from the effects of data collection mode, differential non-response, external events, time-in-sample, culture, and language. Two problems relevant to statistical analysis are discussed. The first problem is the question of when and how to analyze pooled data from several countries, in order to strengthen conclusions which might be generally valid. While in some cases this seems to be straightforward, there are differing opinions on the extent to which pooling is possible and reasonable. It is suggested that for formal comparisons, random effects models are of conceptual use. The second problem is to find models of measurement across cultures and data collection modes which will enable calibration of continuous, binary and ordinal responses, and produce comparisons from which extraneous effects have been removed. It is noted that hierarchical models provide a natural way of relaxing requirements of model invariance across groups.More",2009-12-03
129. Inuit Health and Social Conditions Archived,Articles and reports: 89-637-X2008001,https://www150.statcan.gc.ca/n1/pub/89-637-x/89-637-x2008001-eng.htm,"Description: This report presents some initial findings from the 2006 Aboriginal Peoples Survey for Inuit adults (aged 15 and over) and children (aged 6-14). A determinant of health framework is...Description: This report presents some initial findings from the 2006 Aboriginal Peoples Survey for Inuit adults (aged 15 and over) and children (aged 6-14). A determinant of health framework is used. Information on health status is provided through data on self-reported health and chronic conditions. Other factors such as access to health care, smoking, formal education experiences, housing, participation in harvesting activities and country food consumption are examined. Data are shown for Inuit nationally, for each of the four Inuit regions across Inuit Nunaat (the Inuit homeland), and for Inuit living in southern Canada. Some comparisons are made with the total Canadian population and, on occasion, changes since 2001 are examined.More",2008-12-03
"130. Inuit Health, Education and Country Food Harvesting: Fact Sheet Archived",Stats in brief: 89-637-X2008004,https://www150.statcan.gc.ca/n1/pub/89-637-x/89-637-x2008004-eng.htm,"Description: This is one of three fact sheets in the series using information from the 2006 Aboriginal Peoples Survey (APS) and 2006 Census. The purpose of this fact sheet is to provide information...Description: This is one of three fact sheets in the series using information from the 2006 Aboriginal Peoples Survey (APS) and 2006 Census. The purpose of this fact sheet is to provide information on the topics of access to health professionals, chronic conditions, smoking rates, dental care, barriers to school completion, food insecurity, harvesting country food and country food consumption and sharing. Results are presented for Inuit children aged six to 14 and Inuit aged 15 and over. Findings are for Inuit at the national level, for those in each of the four Inuit regions (Nunatsiavut, Nunavik, Nunavut and the Inuvialuit region) and in some cases, for those outside the Inuit regions.More",2008-12-19
131. Inuit health: Selected findings from the 2012 Aboriginal Peoples Survey,Articles and reports: 89-653-X2014003,https://www150.statcan.gc.ca/n1/pub/89-653-x/89-653-x2014003-eng.htm,"Description: The Aboriginal Peoples Survey (APS) is a national survey on the social and economic conditions of Aboriginal Peoples (First Nations people living off reserve, Métis and Inuit) aged 6...Description: The Aboriginal Peoples Survey (APS) is a national survey on the social and economic conditions of Aboriginal Peoples (First Nations people living off reserve, Métis and Inuit) aged 6 years and over. The 2012 APS represents the fourth cycle of the survey and focuses on issues of education, employment and health. The article “Inuit health: Selected findings from the 2012 Aboriginal Peoples Survey” reports on the self-reported health status and chronic conditions of Inuit aged 15 years and older. Also covered are health behaviors such as smoking and drinking, and selected determinants of health such as food insecurity, access to health care, housing and culture. The results are for all Inuit in Canada, presented by the total population, inside and outside Inuit Nunangat and the four Inuit regions.More",2014-08-26
132. Is composting organic waste spreading? Archived,Articles and reports: 16-002-X200800110540,https://www150.statcan.gc.ca/n1/pub/16-002-x/2008001/10540-eng.htm,Description: Diverting organic waste is one way of reducing the amount of waste being sent to landfills. Materials such as food waste and leaf and yard trimmings are often composted at home using...Description: Diverting organic waste is one way of reducing the amount of waste being sent to landfills. Materials such as food waste and leaf and yard trimmings are often composted at home using compost bins or they are collected curbside and processed at centralized composting facilities. The study examines composting in Canada using data from the Waste Management Industry Survey and the Households and the Environment Survey.More,2008-03-27
133. Is inflation higher for seniors? Archived,Articles and reports: 62-001-X20050058080,https://www150.statcan.gc.ca/n1/pub/62-001-x/62-001-x2005005-eng.htm,Description: This study examines the inflation rate experienced by seniors-only households from 1992 to 2004. Their inflation rate is compared with that of all other households and the official...Description: This study examines the inflation rate experienced by seniors-only households from 1992 to 2004. Their inflation rate is compared with that of all other households and the official Consumer Price Index.More,2005-06-24
134. Is Inflation Higher for Seniors? Archived,Articles and reports: 11-621-M2005027,https://www150.statcan.gc.ca/n1/pub/11-621-m/11-621-m2005027-eng.htm,Description: This study examines the inflation rate experienced by seniors-only households from 1992 to 2004. Their inflation rate is compared with that of all other households and the official...Description: This study examines the inflation rate experienced by seniors-only households from 1992 to 2004. Their inflation rate is compared with that of all other households and the official Consumer Price Index.More,2005-05-17
135. Item Selection and Quality Change in the Canadian Consumer Price Index Archived,Articles and reports: 62F0014M1998012,https://www150.statcan.gc.ca/n1/pub/62f0014m/62f0014m1998012-eng.pdf,"Description: This paper examines the methods of adjustment for quality change made in the Canadian Consumer Price Index for the period 1989 to 1994. It finds that in most cases the current Canadian...Description: This paper examines the methods of adjustment for quality change made in the Canadian Consumer Price Index for the period 1989 to 1994. It finds that in most cases the current Canadian practice ensures that the replacement of one commodity by another, one variety of a commodity by another, or one outlet by another, has no impact on the overall index. The main exceptions to this result occur when replacing varieties of commodities that are purchased only occasionally, and a judgement is made that the quality ratio between the old and new variety is not the same as the ratio of their prices. In these cases there is an impact on the index, up or down, depending on whether the change in price reported is higher or lower than the change in quality. From the experience of the CPI in these six years there has been a correlation between the price ratio of a variety and its replacement and the index movement that derives from the judgement. The direction and size of the impact on the index depends largely on whether an item is replaced with a higher or lower priced item. For these reasons, the paper argues that more attention should be paid to ensuring that the item selection is more representative of current sales than has traditionally been the case.More",1999-05-13
136. Job gains and job losses: a study of the service sector Archived,Articles and reports: 63-016-X19980013842,https://www150.statcan.gc.ca/n1/pub/63-016-x/63-016-x1998001-eng.pdf,"Description: This study presents estimates of job reallocation, calculated as gross job gains plus gross job losses; compares job reallocation in the service sector to that in the goods-producing...Description: This study presents estimates of job reallocation, calculated as gross job gains plus gross job losses; compares job reallocation in the service sector to that in the goods-producing sector; explains why innovative industries do not necessarily have similar employment patterns; and examines why some industries that are less technologically sophisticated appear to exhibit the same job reallocation patterns as some innovative industries.More",1998-07-10
137. Larger cinemas outperform smaller ones Archived,Articles and reports: 87-004-X20010015784,https://www150.statcan.gc.ca/n1/pub/87-004-x/87-004-x2001001-eng.pdf,Description: The precarious financial condition of cinemas has been much in the press in recent months. Canada's largest cinema chain - Cineplex Odeon Canada - filed for bankruptcy protection this...Description: The precarious financial condition of cinemas has been much in the press in recent months. Canada's largest cinema chain - Cineplex Odeon Canada - filed for bankruptcy protection this year and plans to close many of its low performing theatres in Canada. The bankruptcy protection filing will help the company restructure by allowing it to break or renegotiate many of its expensive leases.More,2001-08-16
138. Little change in the diversity of land cover since the end of the Crow rate Archived,Articles and reports: 21-004-X200010313027,https://www150.statcan.gc.ca/n1/pub/21-004-x/21-004-x2000103-eng.pdf,"Description: Crop producers were expected  to move away from dependence on just a few  traditional crops to better protect themselves  from the income risks associated with price  downturns and...Description: Crop producers were expected  to move away from dependence on just a few  traditional crops to better protect themselves  from the income risks associated with price  downturns and climatic events. Based on  Statistics Canada survey data from  Saskatchewan, there is only limited evidence to  support this hypothesis, at least over the period  1994 to 1999.More",2000-03-30
139. Long-term consequences of secondary school vouchers:  Evidence from administrative records in Colombia Archived,Articles and reports: 11-522-X20020016726,https://www150.statcan.gc.ca/n1/pub/11-522-x/2002001/session5/6726-eng.pdf,"Description: Although the use of school vouchers is growing in the developing world, the impact of vouchers is an open question. Any sort of long-term assessment of this activity is rare. This...Description: Although the use of school vouchers is growing in the developing world, the impact of vouchers is an open question. Any sort of long-term assessment of this activity is rare. This paper estimates the long-term effect of Colombia's PACES program, which provided over 125,000 poor children with vouchers that covered half the cost of private secondary school. The PACES program presents an unusual opportunity to assess the effect of demand-side education financing in a Latin American country where private schools educate a substantial proportion of pupils. The program is of special interest because many vouchers were assigned by lottery, so program effects can be reliably assessed.We use administrative records to assess the long-term impact of PACES vouchers on high school graduation status and test scores. The principal advantage of administrative records is that there is no loss-to-follow-up and the data are much cheaper than a costly and potentially dangerous survey effort. On the other hand, individual ID numbers may be inaccurate, complicating record linkage, and selection bias contaminates the sample of test-takers. We discuss solutions to these problems. The results suggest that the program increased secondary school completion rates, and that college-entrance test scores were higher for lottery winners than losers.More",2004-09-13
140. Low Income Cut-offs Archived,Journals and periodicals: 13-551-X,/n1/en/catalogue/13-551-X,"Description: Low income cut-offs (LICOs) are intended to convey the income level at which a family may be in straitened circumstances because it has to spend a greater portion of its income on the...Description: Low income cut-offs (LICOs) are intended to convey the income level at which a family may be in straitened circumstances because it has to spend a greater portion of its income on the basics (food, clothing and shelter) than does the average family of similar size. The LICOs vary by family size and by size of community.This publication provides a brief explanation of how the LICOs are derived and updated annually. In addition, it provides on a historical basis, LICOs for different family sizes by size of area of residence. LICOs are calculated based on the spending patterns of families on basic 'necessities' - food, shelter and clothing - as collected from the Survey of Household Spending (formerly referred to as the Family Expenditure Survey (FAMEX)).More",1999-12-10
141. Low Income Cut-offs for 2005 and Low Income Measures for 2004 Archived,Articles and reports: 75F0002M2006004,https://www150.statcan.gc.ca/n1/pub/75f0002m/75f0002m2006004-eng.pdf,"Description: Low income cut-offs (LICOs) are income thresholds, determined by analysing family expenditure data, below which families will devote a larger share of income to the necessities of...Description: Low income cut-offs (LICOs) are income thresholds, determined by analysing family expenditure data, below which families will devote a larger share of income to the necessities of food, shelter and clothing than the average family would. To reflect differences in the costs of necessities among different community and family sizes, LICOs are defined for five categories of community size and seven of family size. Low income Measures (LIMs), on the other hand, are strictly relative measures of low income, set at 50% of adjusted median family income. These measures are categorized according to the number of adults and children present in families, reflecting the economies of scale inherent in family size and composition. This publication incorporates a detailed description of the methods used to arrive at both measurements. It also explains how base years are defined and how LICOs are updated using the Consumer Price Index.More",2006-04-06
142. Low Income Cut-offs for 2006 and Low Income Measures for 2005 Archived,Articles and reports: 75F0002M2007004,https://www150.statcan.gc.ca/n1/pub/75f0002m/75f0002m2007004-eng.htm,"Description: Low income cut-offs (LICOs) are income thresholds, determined by analysing family expenditure data, below which families will devote a larger share of income to the necessities of...Description: Low income cut-offs (LICOs) are income thresholds, determined by analysing family expenditure data, below which families will devote a larger share of income to the necessities of food, shelter and clothing than the average family would. To reflect differences in the costs of necessities among different community and family sizes, LICOs are defined for five categories of community size and seven of family size. Low income Measures (LIMs), on the other hand, are strictly relative measures of low income, set at 50% of adjusted median family income. These measures are categorized according to the number of adults and children present in families, reflecting the economies of scale inherent in family size and composition. This publication incorporates a detailed description of the methods used to arrive at both measurements. It also explains how base years are defined and how LICOs are updated using the Consumer Price Index.More",2007-05-10
143. Low Income Cut-offs for 2007 and Low Income Measures for 2006 Archived,Articles and reports: 75F0002M2008004,https://www150.statcan.gc.ca/n1/pub/75f0002m/75f0002m2008004-eng.htm,"Description: Low income cut-offs (LICOs) are income thresholds, determined by analysing family expenditure data, below which families will devote a larger share of income to the necessities of...Description: Low income cut-offs (LICOs) are income thresholds, determined by analysing family expenditure data, below which families will devote a larger share of income to the necessities of food, shelter and clothing than the average family would. To reflect differences in the costs of necessities among different community and family sizes, LICOs are defined for five categories of community size and seven of family size. Low income Measures (LIMs), on the other hand, are strictly relative measures of low income, set at 50% of adjusted median family income. These measures are categorized according to the number of adults and children present in families, reflecting the economies of scale inherent in family size and composition. This publication incorporates a detailed description of the methods used to arrive at both measurements. It also explains how base years are defined and how LICOs are updated using the Consumer Price Index.More",2008-06-04
144. Low Income Cut-offs for 2008 and Low Income Measures for 2007 Archived,Articles and reports: 75F0002M2009002,https://www150.statcan.gc.ca/n1/pub/75f0002m/75f0002m2009002-eng.htm,"Description: Low income cut-offs (LICOs) are income thresholds, determined by analysing family expenditure data, below which families will devote a larger share of income to the necessities of...Description: Low income cut-offs (LICOs) are income thresholds, determined by analysing family expenditure data, below which families will devote a larger share of income to the necessities of food, shelter and clothing than the average family would. To reflect differences in the costs of necessities among different community and family sizes, LICOs are defined for five categories of community size and seven of family size.Low income measures (LIMs), on the other hand, are strictly relative measures of low income, set at 50% of adjusted median family income. These measures are categorized according to the number of adults and children present in families, reflecting the economies of scale inherent in family size and composition. This publication incorporates a detailed description of the methods used to arrive at both measurements. It also explains how base years are defined and how LICOs are updated using the Consumer Price Index.More",2009-06-03
145. Low Income Cut-offs from 1990 to 1999 and Low Income Measures from 1989 to 1998 Archived,Articles and reports: 75F0002M2000017,https://www150.statcan.gc.ca/n1/pub/75f0002m/75f0002m2000017-eng.pdf,Description: This paper incorporates a detailed description of the methods used to arrive at the various low income cut-offs. It also provides an explanation of how base years are defined and how...Description: This paper incorporates a detailed description of the methods used to arrive at the various low income cut-offs. It also provides an explanation of how base years are defined and how the cut-offs are updated using the Consumer Price Index.More,2001-01-10
146. Low Income Cut-offs from 1991 to 2000 and Low Income Measures from 1990 to 1999 Archived,Articles and reports: 75F0002M2001007,https://www150.statcan.gc.ca/n1/pub/75f0002m/75f0002m2001007-eng.pdf,"Description: This publication provides a detailed description of the methods used to arrive at the various low income cut-offs. There is also an explanation of how base years are defined, and how...Description: This publication provides a detailed description of the methods used to arrive at the various low income cut-offs. There is also an explanation of how base years are defined, and how the cutoffs are updated using the Consumer Price Index.More",2001-11-23
147. Low Income Measurement in Canada Archived,Articles and reports: 75F0002M2004011,https://www150.statcan.gc.ca/n1/pub/75f0002m/75f0002m2004011-eng.pdf,"Description: This paper consolidates existing information on the measurement of low income in Canada, and indicates the current status of the three measures of low income in Canada: the low income...Description: This paper consolidates existing information on the measurement of low income in Canada, and indicates the current status of the three measures of low income in Canada: the low income cut-offs (LICOs), the low income measures (LIMs) and the market basket measure (MBM). The methodology of each measure is presented, and future developments in the measurement of low income are discussed.More",2004-12-14
148. Manufacturing in 2004: Year-end Review by Province Archived,Articles and reports: 11-621-M2005025,https://www150.statcan.gc.ca/n1/pub/11-621-m/11-621-m2005025-eng.htm,"Description: This study examines the performance of key industries in the manufacturing sector in each province in 2004, and the major factors influencing each.",2005-04-25
149. Manufacturing: The Year 2007 in Review Archived,Articles and reports: 11-621-M2008070,https://www150.statcan.gc.ca/n1/pub/11-621-m/11-621-m2008070-eng.htm,"Description: This study reviews status and trends for the manufacturing sector in 2007. It analyses major regional and industry shifts in production and put them in the context of major...Description: This study reviews status and trends for the manufacturing sector in 2007. It analyses major regional and industry shifts in production and put them in the context of major socio-economic drivers such as domestic demand and exports. Employment, productivity and profitability indicators are also presented.More",2008-04-29
150. Manufacturing: The Year 2008 in Review Archived,Articles and reports: 11-621-M2009077,https://www150.statcan.gc.ca/n1/pub/11-621-m/11-621-m2009077-eng.htm,"Description: This study reviews status and trends for the manufacturing sector in 2008. It analyses major regional and industry shifts in production and put them in the context of major...Description: This study reviews status and trends for the manufacturing sector in 2008. It analyses major regional and industry shifts in production and put them in the context of major socio-economic drivers such as domestic demand, prices and exports. Employment, investment, productivity and profitability indicators are also presented.More",2009-04-29
151. Manure Storage in Canada Archived,Articles and reports: 21-021-M2003001,https://www150.statcan.gc.ca/n1/pub/21-021-m/21-021-m2003001-eng.htm,"Description: Sustainable development and environmental health are priorities of the agriculture sector. Canadian farmers are actively involved in environmental initiatives and are adopting farming...Description: Sustainable development and environmental health are priorities of the agriculture sector. Canadian farmers are actively involved in environmental initiatives and are adopting farming practices that minimize risk to air, water and soil, while contributing to the conservation of biodiversity. The 2001 Farm Environmental Management Survey (FEMS), conducted by Statistics Canada in March 2002, was carried out on behalf of Agriculture and Agri-Food Canada in order to measure current farm environmental initiatives and farming practices.The survey collected information from 16,000 farmers on the management of manure, grazing systems, crop nutrients, pesticides, soil and water, as well as whole farm environmental management.More",2003-09-12
152. Measuring Industry Concentration in Canada's Food Processing Sectors Archived,Articles and reports: 21-601-M2004070,https://www150.statcan.gc.ca/n1/pub/21-601-m/21-601-m2004070-eng.pdf,Description: The objective of this study is to provide up-to-date measures of the concentration of the manufacturing industries in the Canadian food-processing sector.,2004-07-09
153. Measuring Low Income and Poverty in Canada: An Update Archived,Articles and reports: 75F0002M1998013,https://www150.statcan.gc.ca/n1/pub/75f0002m/75f0002m1998013-eng.pdf,Description: This paper outlines the existing poverty and income measures and summarizes the recent developments of new measures.,1998-09-30
154. Missing work in 1998 - industry differences Archived,Articles and reports: 75-001-X19990034684,http://www.statcan.gc.ca/studies-etudes/75-001/archive/e-pdf/4684-eng.pdf,"Description: In January 1999, the Labour Force Survey adopted the North American Industry Classification System (NAICS) for its industry coding. This article examines 1998 work absence rates...Description: In January 1999, the Labour Force Survey adopted the North American Industry Classification System (NAICS) for its industry coding. This article examines 1998 work absence rates according to NAICS. It provides a brief overview of the absence levels for 1997 and 1998, and a detailed examination of industry differences in the latter year.More",1999-09-01
"155. Monthly variations in drinking water production, 2005 to 2007 Archived",Articles and reports: 16-002-X201000411372,https://www150.statcan.gc.ca/n1/pub/16-002-x/2010004/part-partie2-eng.htm,Description: Potable water of sufficient quality and in adequate quantities is fundamental to human health and the economy. This article examines temporal and geographic variations in drinking...Description: Potable water of sufficient quality and in adequate quantities is fundamental to human health and the economy. This article examines temporal and geographic variations in drinking water production volumes.More,2010-12-08
156. More than Just Farming: Employment in Agriculture and Agri-food in Rural and Urban Canada Archived,Articles and reports: 21-006-X2002008,https://www150.statcan.gc.ca/n1/pub/21-006-x/21-006-x2002008-eng.pdf,"Description: While the number of census-farms and farm operators is shrinking, the number of jobs in the agriculture and agri-food industry is growing. During the 15-year period from 1981 to 1996...Description: While the number of census-farms and farm operators is shrinking, the number of jobs in the agriculture and agri-food industry is growing. During the 15-year period from 1981 to 1996, the industry employed 15% of Canada's workforce. Employment in the agri-food sector has grown faster than the overall Canadian economy and this has offset the decline in employment on farms. In 1981, more people worked on farms than worked in restaurants, bars and taverns. By 1996, this trend had reversed and employment in the food and beverage services sector far outstripped the number of workers on farms.Food processing is often promoted as part of agricultural policy (to provide a local market for Canadian farmers) and as part of rural development policy (to create jobs in rural areas). However, in 1996, fewer people were working in Canada's food processing sector than in 1981. More food was processed (there was growth in the gross domestic product (GDP) of this sector), but fewer workers were involved. Rural regions adjacent to urban areas gained a greater share of food processing employment, making these regions relatively competitive in keeping food processing workforces. Employment in the agricultural and agri-food sectors is growing, but the nature of the work and where it is being done is changing.More",2003-12-11
157. Net shopping Archived,Articles and reports: 11-008-X20000045557,https://www150.statcan.gc.ca/n1/pub/11-008-x/2000004/article/5557-eng.pdf,Description: This article looks at Internet shopping (purchases and window-shopping) done by Canadian households accessing the Internet from home.,2001-03-12
158. Niche market or an expanding industry? Organic fruit and vegetable production in Canada Archived,Articles and reports: 21-004-X20050027822,https://www150.statcan.gc.ca/n1/pub/21-004-x/21-004-x2005002-eng.pdf,Description: This paper will be a descriptive analysis of the organic fruit and vegetable data collected between 2000 and 2003.,2005-04-28
"159. Nutrient intakes from food, 2015 Archived",Stats in brief: 82-625-X201700114830,https://www150.statcan.gc.ca/n1/pub/82-625-x/2017001/article/14830-eng.htm,"Description: This is a health fact sheet about the nutrient intakes from food among Canadians aged one year and older. The results shown are based on data from the Canadian Community Health Survey...Description: This is a health fact sheet about the nutrient intakes from food among Canadians aged one year and older. The results shown are based on data from the Canadian Community Health Survey – Nutrition, 2015 and 2004.More",2017-06-20
160. Nutritional information on packaged foods,Stats in brief: 11-627-M2018002,https://www150.statcan.gc.ca/n1/pub/11-627-m/11-627-m2018002-eng.htm,"Description: The purpose of the 2016 General Social Survey on Canadians at Work and Home is to explore the lifestyle behaviour of Canadians. The section on Nutritional awareness explores how aware...Description: The purpose of the 2016 General Social Survey on Canadians at Work and Home is to explore the lifestyle behaviour of Canadians. The section on Nutritional awareness explores how aware Canadians are of the nutritional information on packaged food. This infographics also looks at the socio-economic characteristics of those who consult this type of information, how often they do so and for those who do not use them, the reasons for not doing so.More",2018-02-21
161. Nutritional risk among older Canadians Archived,Articles and reports: 82-003-X201300311773,https://www150.statcan.gc.ca/n1/pub/82-003-x/2013003/article/11773-eng.htm,Description: Data from the 2008/2009 Canadian Community Health Survey-Healthy Aging were used to estimate the prevalence of nutritional risk by selected characteristics.,2013-03-20
162. Obesity and the eating habits of the Aboriginal population Archived,Articles and reports: 82-003-X200800110487,https://www150.statcan.gc.ca/n1/pub/82-003-x/2008001/article/10487-eng.htm,Description: This article compares rates of overweight/obesity and obesity and food consumption patterns of off-reserve Aboriginal and non-Aboriginal people aged 19 to 50 in Ontario and the western...Description: This article compares rates of overweight/obesity and obesity and food consumption patterns of off-reserve Aboriginal and non-Aboriginal people aged 19 to 50 in Ontario and the western provinces. The data are from the 2004 Canadian Community Health Survey: Nutrition.More,2008-01-23
163. Operation and maintenance costs of drinking water plants Archived,Articles and reports: 16-002-X201100111421,https://www150.statcan.gc.ca/n1/pub/16-002-x/2011001/part-partie3-eng.htm,"Description: Operation and maintenance (O&M) costs associated with the acquisition and treatment of water will vary by treatment technology, annual production volumes and the type of source...Description: Operation and maintenance (O&M) costs associated with the acquisition and treatment of water will vary by treatment technology, annual production volumes and the type of source water processed. This study analyzes the data collected by the 2007 Survey of Drinking Water Plants to illustrate how O&M costs vary by these factors.More",2011-03-23
164. Organic fruit and vegetable production: is it for you? Archived,Articles and reports: 21-004-X200210913029,https://www150.statcan.gc.ca/n1/pub/21-004-x/21-004-x2002109-eng.pdf,"Description: Increasing numbers of consumers have come to believe in the perceived value and quality available in organic foods. Nevertheless, organic farming still occupies only a small niche in...Description: Increasing numbers of consumers have come to believe in the perceived value and quality available in organic foods. Nevertheless, organic farming still occupies only a small niche in Canada's agricultural sector.Located mainly in British Columbia, Ontario and Quebec, the organic fruit and vegetable industry is not showing any particular signs of increased producer participation. Still, supermarkets across the country are setting aside ever-larger portions of their produce sections for organic produce, and natural food stores are expanding rapidly. Obviously, there is a niche market driven by consumers concerned with maintaining a healthy lifestyle.More",2002-09-30
165. Organic fruit and vegetable production: Is it for you? Archived,Articles and reports: 21-004-X20040036797,https://www150.statcan.gc.ca/n1/pub/21-004-x/2004003/article/6797-eng.pdf,"Description: In general, organic food in supermarkets tends to cost more compared with the same food grown in a non-organic fashion. Consumers may believe, as a result, that producers of organic...Description: In general, organic food in supermarkets tends to cost more compared with the same food grown in a non-organic fashion. Consumers may believe, as a result, that producers of organic food must be receiving more for their product than do their non-organic farming counterparts.Thus, the question begs to be asked: Are organic farmers able to charge more for their produce than non-organic producers? In other words, do organic producers receive a price premium? This is difficult to answer, as there is limited information on prices that farmers receive directly for their produce.More",2004-03-31
166. Organic: from niche to mainstream Archived,Articles and reports: 96-325-X200700010529,https://www150.statcan.gc.ca/n1/pub/96-325-x/2007000/article/10529-eng.htm,"Description: With growing consumer demand and increasing visibility, many organic food products in Canada are being showcased in grocery stores, natural food stores, farmers markets and in...Description: With growing consumer demand and increasing visibility, many organic food products in Canada are being showcased in grocery stores, natural food stores, farmers markets and in community-supported agriculture projects. For consumers the challenge is to know what organic really means. Is it the same as certified organic? How large is the market for organic food in Canada and what are farmers doing to address the demand? This article provides insight on this rapidly evolving organic food sector of agriculture in Canada.More",2008-03-28
167. Outlet Substitution Bias in the Canadian Consumer Price Index: A Case Study Archived,Articles and reports: 62F0014M2005018,https://www150.statcan.gc.ca/n1/pub/62f0014m/62f0014m2005018-eng.pdf,"Description: Since the early 1990s, increased attention has been focused on the possibility that the rate of inflation may be being overstated as a result of measurement biases in the estimation of...Description: Since the early 1990s, increased attention has been focused on the possibility that the rate of inflation may be being overstated as a result of measurement biases in the estimation of the Consumer Price Index (CPI). One source of this possible error is caused by outlet substitution bias. This type of distortion can result when consumers shift their patronage from one retail outlet to another. As superstores and warehouse type stores continue to open and capture a larger share of the market, the existing CPI sample could become increasingly unrepresentative. If the prices are lower at the new outlets and this decrease in costs is not accurately captured in the CPI, the index will exhibit an upward bias.More",2006-05-10
168. Overview of packaging products used by Canadian manufacturing industries - 1998 Archived,Articles and reports: 61F0019X19990015581,https://www150.statcan.gc.ca/n1/pub/61f0019x/61f0019x1999001-eng.pdf,"Description: This article provides an overview of the packaging products used by Canadian manufacturing industries, and identifies recent trends regarding the types of containers used.",1999-02-25
169. Overview of the Biotechnology Use and Development Survey - 2003 Archived,Articles and reports: 88F0006X2005009,https://www150.statcan.gc.ca/n1/pub/88f0006x/88f0006x2005009-eng.pdf,"Description: The main indicators of biotechnology activities in Canada are presented in this article. The data are from the 2003 Biotechnology Use and Development Survey. Within the last few years...Description: The main indicators of biotechnology activities in Canada are presented in this article. The data are from the 2003 Biotechnology Use and Development Survey. Within the last few years, except for the number of employees with biotechnology-related responsibilities that remained stable, an increase in all the indicators was noticed. For example, the number of innovative firms involved in biotechnology activities rose from 375 in 2001 to 490 in 2003 and biotechnology revenues rose from $3.6 billion to $3.8 billion between 2001 and 2003. Also, biotechnology R&D spending increased by 11% between 2001 and 2003 and the amount of capital raised for biotechnology was up 73% during this period.More",2005-04-27
170. Part-time by choice Archived,Articles and reports: 75-001-X20000115608,https://www150.statcan.gc.ca/n1/pub/75-001-x/00200/5608-eng.html,"Description: This study looks at those who voluntarily work part time, as well as their reasons for doing so, their levels of work-related stress, and their job characteristics.",2000-11-24
171. Performance in the Food Retailing Segment of the Agri-food Chain Archived,Articles and reports: 21-601-M2002056,https://www150.statcan.gc.ca/n1/pub/21-601-m/21-601-m2002056-eng.pdf,"Description: This paper examines the food-retailing sector of the Canadian economy for the period 1990 to 1998, using profitability as a measure of performance.",2002-09-20
"172. Portrait of English-language workers in Quebec’s agriculture and agri-food industries, 2011",Articles and reports: 89-657-X2017004,https://www150.statcan.gc.ca/n1/pub/89-657-x/89-657-x2017004-eng.htm,Description: This document provides a descriptive portrait of workers in the agricultural and agri-food sectors in Quebec whose first official language spoken is English. It includes a...Description: This document provides a descriptive portrait of workers in the agricultural and agri-food sectors in Quebec whose first official language spoken is English. It includes a socioeconomic and linguistic portrait of English-language workers in both the agricultural and agri-food sectors.More,2017-07-12
